smiles,inchikey,lam_E_pipi,t12_s,logt12,source
Oc1ccc(/N=N/c2nc3ccccc3s2)c2cccnc12,UOFDZBFOEPUHAT-FMQUCBEESA-N,442.0,,,photoswitches_csv
Oc1ccc(/N=N/c2nc3ccc(Cl)cc3s2)c2cccnc12,QXPYDDLWSOVTIC-QZQOTICOSA-N,450.0,,,photoswitches_csv
COc1ccc2nc(/N=N/c3ccc(O)c4ncccc34)sc2c1,JGNLJNRERFATIP-QZQOTICOSA-N,461.0,,,photoswitches_csv
Cc1cc2nc(/N=N/c3ccc(O)c4ncccc34)sc2cc1C,OASRTLNCVORASC-QURGRASLSA-N,456.0,,,photoswitches_csv
Oc1ccc(/N=N/c2nc3ccccc3[nH]2)c2cccnc12,XQOSVQCJVVPCTN-QZQOTICOSA-N,437.0,,,photoswitches_csv
N#CC1C(N)SC(/N=N/c2nc3ccc([N+](=O)[O-])cc3s2)C1C1CCCCC1,FHTQZBKKHJOGNB-GHVJWSGMSA-N,545.0,,,photoswitches_csv
N#Cc1c(N)sc(/N=N/c2nc3ccc([N+](=O)[O-])cc3s2)c1-c1ccc(Cl)cc1,XLZIWASNZJKJJO-WCWDXBQESA-N,535.0,,,photoswitches_csv
COC1CCC(C2C(/N=N/c3nc4ccc([N+](=O)[O-])cc4s3)SC(N)C2C#N)CC1,TYDPYRYBDDWXMQ-WCWDXBQESA-N,550.0,,,photoswitches_csv
CC(=O)Nc1ccc(N=Nc2c(C)noc2C)cc1,KHRONIHWYDYRAS-UHFFFAOYSA-N,342.0,,,lambda_train
Cn1cnc(N=Nc2ccccc2)c1,SVBOJUFXLRLJAC-UHFFFAOYSA-N,336.0,207360.0,5.3167249841905,lambda_train
Cc1noc(C)c1N=Nc1cc(Cl)ccc1Cl,FXBLWOJWNPWLLS-UHFFFAOYSA-N,320.0,,,lambda_train
FC(F)(F)c1ccccc1N=Nc1ccccc1,GFEOPUCZLZUCHA-UHFFFAOYSA-N,317.0,,,lambda_train
N#CCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,GBDZJIRSFAYQLT-UHFFFAOYSA-N,432.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccccc1C(F)(F)F,KEBQQAMOPGQMQS-UHFFFAOYSA-N,419.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(OC)c1,YFZBTAMPWSWRBC-UHFFFAOYSA-N,554.0,,,lambda_train
CCOC(=O)Cc1csc(N=Nc2ccc(O)c3ncccc23)n1,CPWOAXKTSKNLGE-UHFFFAOYSA-N,438.0,,,lambda_train
Cc1noc(C)c1N=Nc1cccc(F)c1,QIZXKEOJZIZUSP-UHFFFAOYSA-N,315.0,,,lambda_train
Cc1cc(C)c(N=Nc2c(C)cc(C)cc2C)c(C)c1,NFOOWWPQFWDOIP-UHFFFAOYSA-N,325.0,,,lambda_train
Nc1cc(N)c(N=Nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)cc1Cl,HCOPKOHYVNROPN-UHFFFAOYSA-N,492.0,,,lambda_train
Cn1c(N)c(N=Nc2ccc(Cl)cc2)c(=O)n(C)c1=O,SBVUPRRBCXGKOU-UHFFFAOYSA-N,370.0,,,lambda_train
COc1ccccc1N=Nc1ccc(N(CCO)CCO)cc1C,HDGGDENTGBAORO-UHFFFAOYSA-N,424.0,,,lambda_train
Cc1ccccc1N=Nc1ccc(NCCC#N)cc1,XYSIBASCHUAUEN-UHFFFAOYSA-N,400.0,,,lambda_train
N#CCCNc1ccc(N=Nc2cccc(F)c2)cc1,BQVPDTLLUOLIBD-UHFFFAOYSA-N,406.0,,,lambda_train
CC(C)(C)c1ccc(O)c(N=Nc2nncs2)c1,ODLJCNGTDOKALO-UHFFFAOYSA-N,429.0,,,lambda_train
Brc1cc(Br)c(N=Nc2c(Br)cc(Br)cc2Br)c(Br)c1,KJKRSCLLAYRBIS-UHFFFAOYSA-N,302.0,,,lambda_train
Cc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,IPIZWPBCCYXHDW-UHFFFAOYSA-N,407.0,,,lambda_train
Oc1ccc(N=Nc2ccccc2)c2cccnc12,NZQIIFNACVSQRR-UHFFFAOYSA-N,384.0,,,lambda_train
Brc1ccccc1N=Nc1nccs1,JHWRYTFCUDRUHK-UHFFFAOYSA-N,371.0,25920.0,4.413634997198556,lambda_train
Nc1cccc(N=Nc2ccccc2)c1,FOTUJFGXQAJEIJ-UHFFFAOYSA-N,417.0,,,lambda_train
c1ccc(N=Nc2cc3c4c(c2)CCN4CCC3)cc1,MUDHVPYNUPQCCW-UHFFFAOYSA-N,425.0,,,lambda_train
CSc1cc(Cl)c(N=Nc2c(Cl)cccc2Cl)c(Cl)c1,FRMUJGZQLJLQLO-UHFFFAOYSA-N,350.0,639360.0,5.805745462209869,lambda_train
COc1ccc(N=Nc2c(O)[nH]c(=O)c(C(N)=O)c2C)cc1,ADBZZQIJKJAZAE-UHFFFAOYSA-N,444.0,,,lambda_train
CCOC(=O)c1ccnc(N=Cc2cc(N=Nc3ccc([N+](=O)[O-])cc3)ccc2O)c1,JPAKTVBWENFOBF-UHFFFAOYSA-N,379.0,,,lambda_train
O=C(O)c1ccnc(N=Cc2cc(N=Nc3ccc([N+](=O)[O-])cc3)ccc2O)c1,LLZSZINOZUCTQC-UHFFFAOYSA-N,378.0,,,lambda_train
c1ccc(N=Nc2nccs2)cc1,LQHUZEZZFLVJAZ-UHFFFAOYSA-N,364.0,10080.0,4.003460532109506,lambda_train
Oc1ccc(N=Nc2ccccc2Cl)cc1,UROTXSKVENIXIY-UHFFFAOYSA-N,360.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2)cc1,NRJPVIOTANUINF-UHFFFAOYSA-N,382.0,,,lambda_train
CCCNCc1sc(N=Nc2nc(C(=O)OCC)cs2)nc1C(=O)OCC,IBXVJCTTXPMKAX-UHFFFAOYSA-N,527.0,,,lambda_train
Cc1cc(NCCC#N)ccc1N=Nc1cccc(Cl)c1,OELNHCGPYHPFAZ-UHFFFAOYSA-N,408.0,,,lambda_train
Cc1cc(Cl)ccc1N=Nc1ccc(Cl)cc1C,OZDRHNMGLLLVRU-UHFFFAOYSA-N,346.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(C#N)cc(C#N)cc2C#N)cc1,LMGBYUPVJBFKNZ-UHFFFAOYSA-N,478.0,,,lambda_train
CN(C)c1ccc(N=Nc2cccc([N+](=O)[O-])c2)cc1,BISWHFCOHYEFQW-UHFFFAOYSA-N,420.0,,,lambda_train
Cc1nn(-c2ccc(S(=O)(=O)O)cc2)c(O)c1N=Nc1c(C)nn(-c2ccc(S(=O)(=O)O)cc2)c1O,VEJPJXWOKBZPIX-UHFFFAOYSA-N,430.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)cc1OC,WOKBGTMVVOBZFT-UHFFFAOYSA-N,623.0,,,lambda_train
CCN(CC(O)CO)c1ccc(N=Nc2ccc(C(C)=O)cc2)c(C)c1,XCDARTXSZWGYOB-UHFFFAOYSA-N,457.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1cccc([N+](=O)[O-])c1,PFOAKYIEXOUINP-UHFFFAOYSA-N,424.0,,,lambda_train
CCn1c(O)c(N=Nc2cc(C)cc(S(N)(=O)=O)c2OC)c(C)c(C#N)c1=O,YIRAQXJGLXCKHR-UHFFFAOYSA-N,456.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccc(C(F)(F)F)cc2)cc1,QSHDEVXECIDKRI-UHFFFAOYSA-N,411.0,,,lambda_train
Cc1c(N=Nc2ccc(C#N)cc2)c(O)[nH]c(=O)c1C(N)=O,GAKKBZFNYLEJFA-UHFFFAOYSA-N,413.0,,,lambda_train
COc1ccncc1N=Nc1ccccc1,RYVDMYSPZLZTKS-UHFFFAOYSA-N,332.0,79039211.66084993,7.89784259993673,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,LVQIWDUSUJTZJF-UHFFFAOYSA-N,489.0,,,lambda_train
Cc1csc(N=Nc2cc(C(C)(C)C)ccc2O)n1,ORSGKTFNBAGQBG-UHFFFAOYSA-N,425.0,,,lambda_train
COc1ccc(N=Nc2ccc(Cl)cc2)c2cccnc12,NONVXMOLPQQTIC-UHFFFAOYSA-N,359.0,,,lambda_train
CN(C)c1ccc(N=Nc2cccc(F)c2)cc1,QPSNWMWKJWYOMD-UHFFFAOYSA-N,418.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccc(Br)cc1,BXRZPJIPYRBAKC-UHFFFAOYSA-N,325.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(Cl)cc1C(F)(F)F,MVPWOJRKNPVXOU-UHFFFAOYSA-N,447.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc(C(F)(F)F)cc2)c1-c1ccccc1,BKVFFNVORRJNTI-UHFFFAOYSA-N,464.0,,,lambda_train
COCCCNc1c(N=Nc2ccc(Br)cc2)c(C)c(C#N)c(=O)n1CCCOC(C)C,WASXMZHBRJKWCC-UHFFFAOYSA-N,431.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1cccc([N+](=O)[O-])c1,RWFABUVMASIDQT-UHFFFAOYSA-N,332.0,,,lambda_train
O=C1C=CC(=O)N1c1ccc(N=Nc2ccccc2)cc1,DVNPYLMPVFDKGZ-UHFFFAOYSA-N,329.0,,,lambda_train
Cc1noc(C)c1N=Nc1cc(F)cc(F)c1,DNKZYNZZYITUQD-UHFFFAOYSA-N,315.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccc(CCO)cc2)cc1,ZCJUABIYNLWKKB-UHFFFAOYSA-N,396.0,,,lambda_train
Oc1ccc(N=Nc2ccc(Br)cc2)c(O)c1,JXDXGMHMDHIKCO-UHFFFAOYSA-N,390.0,,,lambda_train
Cc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(O)[nH]c(=O)c1C(N)=O,KIDXWAXWEUUMDV-UHFFFAOYSA-N,423.0,,,lambda_train
Cc1nn(-c2ccc(S(=O)(=O)O)cc2)c(O)c1N=Nc1c(C)nn(-c2cccc(Cl)c2)c1O,FQEOMSPJHMGBNI-UHFFFAOYSA-N,430.0,,,lambda_train
CCn1c(NCCCOC)c(N=Nc2ccc(Br)cc2)c(C)c(C#N)c1=O,JQRJTLJBSGKWAJ-UHFFFAOYSA-N,429.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2sc(N3CC3)cc2-c2ccccc2)c(C(F)(F)F)c1,PITJASZAJKWFTN-UHFFFAOYSA-N,602.0,,,lambda_train
COc1ccc2nc(N=Nc3ccc(O)c4ncccc34)sc2c1,JGNLJNRERFATIP-UHFFFAOYSA-N,461.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1ccc(O)cc1,OGZWWIGVMBARPS-UHFFFAOYSA-N,342.0,,,lambda_train
N#CC1C(N)SC(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)C1C1CCCCC1,FHTQZBKKHJOGNB-UHFFFAOYSA-N,545.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccccc1,IXKVXPGDWDXXQM-UHFFFAOYSA-N,415.0,,,lambda_train
Cn1cccc1N=Nc1c(F)cccc1N1CCCCC1,IYSLPVPIRXYSKE-UHFFFAOYSA-N,365.0,52560.0,4.720655356551724,lambda_train
CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(N=Nc2c(O)[nH]c(=O)c(C(N)=O)c2C)cc1,STXSTPDFMMUFKX-UHFFFAOYSA-N,429.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1ccc(Cl)cc1,LSJDQTFONKIVSI-UHFFFAOYSA-N,336.0,115776.0,5.063618540843701,lambda_train
Cc1cc(Cl)c(N=Nc2c(Cl)cccc2Cl)c(Cl)c1,ICICIYRIBXATLC-UHFFFAOYSA-N,302.0,1080000.0,6.033423755486949,lambda_train
Fc1ccc(N=Nc2cc3c4c(c2)CCN4CCC3)cc1,LACBJNJHYAVBRD-UHFFFAOYSA-N,426.0,,,lambda_train
Cc1c(N=Nc2ccc(O)cc2)c(O)[nH]c(=O)c1C(N)=O,WECKEIWOUJEEDX-UHFFFAOYSA-N,451.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2C#N)cc1OC,LTTSNXDTHQLFRP-UHFFFAOYSA-N,573.0,,,lambda_train
CC(=O)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,AYKOZZPOOKONTQ-UHFFFAOYSA-N,447.0,,,lambda_train
Cc1c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])sc(NCCBr)c1C#N,HRZLWPUGAPDEFV-UHFFFAOYSA-N,586.0,,,lambda_train
Cc1nnc(N=Nc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)s1,VXFITBBJAYFERA-UHFFFAOYSA-N,459.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1cccc(C(C)O)c1,OBQGDGPUJVBSIC-UHFFFAOYSA-N,405.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(C(F)(F)F)cc1,PBBSDGCRLXQGCI-UHFFFAOYSA-N,434.0,,,lambda_train
Cc1cc(N(CCC#N)CCC#N)ccc1N=Nc1ccc([N+](=O)[O-])cc1,BIZPYDZJGRXSQV-UHFFFAOYSA-N,441.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccccc1,PLRMWCIMVMOELQ-UHFFFAOYSA-N,403.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1cc(C(F)(F)F)ccc1Cl,NOQAURIQLBLCJC-UHFFFAOYSA-N,450.0,,,lambda_train
COc1cc(O)ccc1N=Nc1ccccc1,RNXHQJYPTWKAGG-UHFFFAOYSA-N,372.0,,,lambda_train
CC(=O)Nc1cc(C)cc(N=Nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)c1O,YRAINWPKPRBSTH-UHFFFAOYSA-N,400.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c1-c1ccccc1,MHADCZMDBJAOHO-UHFFFAOYSA-N,545.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc([N+](=O)[O-])cc2)c1-c1ccccc1,OQTZYLFAJAAYMV-UHFFFAOYSA-N,502.0,,,lambda_train
CC(=O)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,GFWYFRSTSJFNNT-UHFFFAOYSA-N,401.0,,,lambda_train
COc1cccc(N=Nc2ccc(N(CCO)CCC#N)cc2C)c1,GKCXKAWLZVBDKP-UHFFFAOYSA-N,407.0,,,lambda_train
Clc1ccc(N=Nc2cc3c4c(c2)CCN4CCC3)cc1,TUNORGBSMJSPBJ-UHFFFAOYSA-N,444.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccccc1Br,KSMFUJYMWCZIJG-UHFFFAOYSA-N,321.0,,,lambda_train
Cc1c(N=Nc2ccc([N+](=O)[O-])cc2C#N)sc(NCCOS(C)(=O)=O)c1C#N,RFLSPALUTDDWLK-UHFFFAOYSA-N,584.0,,,lambda_train
Cc1c(N=Nc2c(Br)cc([N+](=O)[O-])cc2C#N)sc(NCCOS(C)(=O)=O)c1C(N)=O,HAPLIFXEDXYTEN-UHFFFAOYSA-N,480.0,,,lambda_train
CCCCCCCCCCN1C(=O)c2cccc3c(N=Nc4ccc(N(C)C)cc4)ccc(c23)C1=O,BWTZPGISSWJHMN-UHFFFAOYSA-N,510.0,,,lambda_train
Cc1ccccc1N=Nc1ccccc1,CFNRNHFKQPOFMH-UHFFFAOYSA-N,323.0,,,lambda_train
CN(C)c1ccc(N=Nc2c(F)c(F)c(Nc3ccccc3O)c(F)c2F)cc1,AAVPZXXCZIGWSZ-UHFFFAOYSA-N,438.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(F)cc1,YFDHPBRBUPSNTQ-UHFFFAOYSA-N,417.0,,,lambda_train
Cc1ccc(N=Nc2c(O)[nH]c(=O)c(C(N)=O)c2C)cc1,UCMHQCWNNHTHJL-UHFFFAOYSA-N,429.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(C(F)(F)F)cc2)cc1,QEUNVEMWJBBTFS-UHFFFAOYSA-N,434.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc(Cl)cc2C(F)(F)F)cc1,HLOWFUVKSUKKQB-UHFFFAOYSA-N,442.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1cccc(Cl)c1,NZSSYNIFAJYONV-UHFFFAOYSA-N,410.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,BYLJUTWUGSHKJB-UHFFFAOYSA-N,335.0,,,lambda_train
CCCCCCCCCCN1C(=O)c2cccc3c(N=Nc4c(O)ccc5ccccc45)ccc(c23)C1=O,NFQQCKRPEVVXIE-UHFFFAOYSA-N,515.0,,,lambda_train
Cc1ccccc1N=Nc1ccc(NCCC#N)cc1C,PWNYGRJBFODLKE-UHFFFAOYSA-N,400.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccccc2C(F)(F)F)cc1,WNNLCEQWHGTTLP-UHFFFAOYSA-N,429.0,,,lambda_train
CCn1c(O)c(N=Nc2nncs2)c(C)c(C#N)c1=O,RTTGVACDWPFXOD-UHFFFAOYSA-N,432.0,,,lambda_train
Oc1ccc(N=Nc2ccc(Oc3ccccc3)cc2)c2cccnc12,SZOZGXRJYDKAAE-UHFFFAOYSA-N,395.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(Br)cc1,HAGDYHKHNULKQC-UHFFFAOYSA-N,425.0,,,lambda_train
COc1ccccc1N=Nc1ccc(O)cc1,VUGBXRWVNRCWIQ-UHFFFAOYSA-N,351.0,,,lambda_train
Cc1noc(C)c1N=Nc1cccc(Br)c1,ZRKWAUOCDZTOCR-UHFFFAOYSA-N,315.0,,,lambda_train
CCOC(=O)c1ccc(N=Nc2c(F)cc(C(=O)OCC)cc2F)cc1,ZGSSULSAXFRGCK-UHFFFAOYSA-N,320.0,28793.89718958267,4.459300449643124,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2c(Br)cc([N+](=O)[O-])cc2C#N)c1-c1ccccc1,XKQNMKGATQXNFE-UHFFFAOYSA-N,588.0,,,lambda_train
CCn1c(O)c(N=Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)c(C)c(C#N)c1=O,NNIPGWWCCSEANO-UHFFFAOYSA-N,469.0,,,lambda_train
N#Cc1ccc(N=Nc2ccccc2)cc1,KFGLGJJFHLSWSU-UHFFFAOYSA-N,321.0,,,lambda_train
O=C1COc2ccccc2N=Nc2ccccc2OCC(=O)O[C@H]2[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](Sc3ccccc3)O[C@@H]2CO1,RTGCTODXSWSGIZ-LACLGSHRSA-N,310.0,4405465.574433297,6.643991811890575,lambda_train
Cc1noc(C)c1N=Nc1cccc2ccccc12,WJRMGKZZYSCUHU-UHFFFAOYSA-N,362.0,,,lambda_train
COc1cccc(OC)c1N=Nc1c(C)nn(C)c1C,ZNDHQLSUSGXLHP-UHFFFAOYSA-N,307.0,9598337.950138504,6.982196037042168,lambda_train
Cc1cccc(N=Nc2ccc(NCCC#N)cc2)c1,QZYUMMUZTQSWEJ-UHFFFAOYSA-N,400.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2cccc(C#N)c2C#N)cc1,QZLNFBGPQCSESG-UHFFFAOYSA-N,490.0,,,lambda_train
Cc1cc(O)ccc1N=Nc1ccccc1,AXGXXLOKNNMCHP-UHFFFAOYSA-N,354.0,,,lambda_train
Cc1ccc(N=Nc2ccc(C)cc2)cc1,WNVWWDKUMKBZQV-UHFFFAOYSA-N,326.0,,,lambda_train
Brc1ccccc1N=Nc1ccccc1,MULAQBQFTFXRFO-UHFFFAOYSA-N,326.0,,,lambda_train
CCN(CCC#N)c1ccc(N=Nc2ccc(Cl)cc2)cc1,PJJMVQYKDCKSEK-UHFFFAOYSA-N,409.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2cc(C#N)cc(C#N)c2)cc1,NBJRFOPLYKOOMV-UHFFFAOYSA-N,562.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccc([N+](=O)[O-])cc1,SNRCXNZQKHKBSH-UHFFFAOYSA-N,332.0,,,lambda_train
CN(C)c1ccc(N=Nc2c(F)c(F)c3c(c2F)Oc2ccccc2N3)cc1,ZDTCAYIVJUREMA-UHFFFAOYSA-N,472.0,,,lambda_train
ClCCN(CCCl)c1ccc(N=Nc2ccc(Br)cc2)cc1,BVRGCLGEHVOUJQ-UHFFFAOYSA-N,405.0,,,lambda_train
COc1ccccc1N=Nc1ccc(NCCC#N)cc1C,UCOMJIKPELGSOV-UHFFFAOYSA-N,394.0,,,lambda_train
Clc1ccc(N=Nc2ccccc2)cc1,NJFDMENHTAYHMA-UHFFFAOYSA-N,324.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)c(OC)c1,AHWCWVFNVZKPHX-UHFFFAOYSA-N,555.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(N3CCOCC3)c(OC)c2)cc1,DXOSJVMCWCJLBN-UHFFFAOYSA-N,422.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccccc2C#N)cc1,MDJZSVRIBMFZKF-UHFFFAOYSA-N,429.0,,,lambda_train
CCOC(=O)c1cc(F)c(N=Nc2c(F)cc(C(=O)OCC)cc2F)c(F)c1,MTFFFSUIRIUNCP-UHFFFAOYSA-N,314.0,53988.52919042136,4.732301496147205,lambda_train
CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1,NXWXQKSMPANXPG-UHFFFAOYSA-N,420.0,,,lambda_train
Cc1ccccc1N=Nc1ccc(O)cc1,ASKWNDPFGDMSCK-UHFFFAOYSA-N,350.0,,,lambda_train
COc1ccc(N=Nc2ccc(OC)c(OC)c2)cc1OC,XHNBRGZASXVTTA-UHFFFAOYSA-N,381.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccccc2C#N)cc1,ZUQMJRFXPPTOGU-UHFFFAOYSA-N,462.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(OC)c1,PQPBGWOJJRWGJF-UHFFFAOYSA-N,545.0,,,lambda_train
Oc1ccc(N=Nc2nc3ccc(Cl)cc3s2)c2cccnc12,QXPYDDLWSOVTIC-UHFFFAOYSA-N,450.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1-c1ccccc1,AKHJSZRALHUISB-UHFFFAOYSA-N,495.0,,,lambda_train
COc1cc([N+](=O)[O-])ccc1N=Nc1c(O)nc(O)nc1O,GIQSHNCVLCAPCC-UHFFFAOYSA-N,415.0,,,lambda_train
CCCCNc1sc(N=Nc2nc(C(=O)OCC)c(CNCCC)s2)nc1C(=O)OCC,NNVWSBDQEFMTPE-UHFFFAOYSA-N,580.0,,,lambda_train
CCN(CCC#N)c1ccc(N=Nc2ccccc2Cl)cc1,UHPDACVBILPUBG-UHFFFAOYSA-N,412.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2cccc(C#N)c2)cc1,JWMZWVMYRCQPIE-UHFFFAOYSA-N,446.0,,,lambda_train
Ic1ccncc1N=Nc1ccccc1,RVRRUAOCNNMLCT-UHFFFAOYSA-N,330.0,413911.7346664516,5.616907739105868,lambda_train
Cc1noc(C)c1N=Nc1ccccc1C#N,VYSSROJCFUXYQD-UHFFFAOYSA-N,325.0,,,lambda_train
CCOC(=O)c1ccc(N=Nc2c(F)cccc2F)cc1,LUXXJPPWUQLTRT-UHFFFAOYSA-N,316.0,75583.97619704623,4.87842973482913,lambda_train
Cc1cc(NCCC#N)ccc1N=Nc1ccccc1Cl,FKOAIOCWBHTIFN-UHFFFAOYSA-N,408.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccc(C#N)cc2)cc1,ZWEYHSRLVHLSOD-UHFFFAOYSA-N,428.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2ccc(N3CC3)cc2)c(Cl)c1,PDOCSVKUOMCRBT-UHFFFAOYSA-N,396.0,,,lambda_train
Cn1cccc1N=Nc1ccccc1,TYYGNSUBSYLTHH-UHFFFAOYSA-N,385.0,10661.53846153846,4.027819877968951,lambda_train
CCn1c(NCCCOC)c(N=Nc2ccccc2C(=O)O)c(C)c(C#N)c1=O,UXOZEBZHRSZWOH-UHFFFAOYSA-N,419.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccccc1F,UBZMSRLJQRMEQR-UHFFFAOYSA-N,321.0,,,lambda_train
OCCN(CCO)c1ccc(N=Nc2ccc(Cl)cc2)cc1,KJVSFZUOIKFRHC-UHFFFAOYSA-N,419.0,,,lambda_train
CN(C)c1ccc(N=Nc2cccc(C(F)(F)F)c2)cc1,VEPXTLDJAORPCZ-UHFFFAOYSA-N,423.0,,,lambda_train
CCn1c(NCCCOC)c(N=Nc2ccccc2)c(C)c(C#N)c1=O,DIRJEBVBHWMUHM-UHFFFAOYSA-N,416.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccc(S(C)(=O)=O)cc1,ATNZPLWKEJMGAQ-UHFFFAOYSA-N,434.0,,,lambda_train
Cc1ccc(-n2nc(C)c(N=Nc3c(C)nn(-c4ccc(S(=O)(=O)O)cc4)c3O)c2O)cc1,OMMVFMVYYUHQKX-UHFFFAOYSA-N,450.0,,,lambda_train
Cc1ccc(N=Nc2ccccc2)cc1,GIJSVMOPNUOZBC-UHFFFAOYSA-N,333.0,,,lambda_train
Cc1c(N=Nc2ccccc2)c(O)[nH]c(=O)c1C(N)=O,YUKDOCPTSKOMDD-UHFFFAOYSA-N,420.0,,,lambda_train
FC(F)(F)c1ccc(N=Nc2ccccc2)cc1,PWESFWBCEFITQH-UHFFFAOYSA-N,315.0,,,lambda_train
COc1ccc(N=Nc2cn(C)nn2)cc1,JKFLHENQFRIGCS-UHFFFAOYSA-N,349.0,1468800.0,6.166962663857167,lambda_train
c1cc(N2CCCC2)ccc1N=Nc1ccc(N2CCCC2)cc1,PKXRKGIDQPFNRW-UHFFFAOYSA-N,431.0,,,lambda_train
Cc1ccc(N=Nc2ccc(N(CCCl)CCCl)cc2)cc1,GTJZVCNBZDIHOZ-UHFFFAOYSA-N,407.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(Cl)cc1,KCQOOJFMVYJDPQ-UHFFFAOYSA-N,424.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccccc2Br)cc1,GRUMPROWLYTPSY-UHFFFAOYSA-N,425.0,,,lambda_train
N#Cc1cc([N+](=O)[O-])cc(Br)c1N=Nc1sc(N2CC2)cc1-c1ccccc1,FDCNALNILFPLMS-UHFFFAOYSA-N,588.0,,,lambda_train
Cc1cccc(N=Nc2cccc(C)c2C)c1C,YWNDOGNUMDQAEX-UHFFFAOYSA-N,332.0,,,lambda_train
Cc1ccc(N=Nc2ccc(N3CC3)cc2)c(Cl)c1,NGWGCALQTXOBJI-UHFFFAOYSA-N,379.0,,,lambda_train
